service_old_id,process_id,code_serv,name,provider,send,send_expertcode,app_movil,service_status_id,area_service_id,institution_id,service_type_id,expertform_id,flow_id,process_flow,rating,description,slug,criticidad,link_access,helper_link,document_exit,multiple_document,sirit_code,external_pay,config_service,status_alert,created_at,updated_at,visited,requested,is_always_available,institution_name,institution_acronym,area_name,area_slug
586,,digecog-orientacion-a-instituciones-educativas-y-gremiales-en-materia-del-sistema-de-contabilidad-gubernamental-87586,Orientación a Instituciones Educativas y Gremiales en materia del Sistema de Contabilidad Gubernamental,portal,1,0,1,1,37,87,1,,4,,0.00,"Permite brindar a los estudiantes de contabilidad de las Instituciones Educativas y a miembros de entidades gremiales, la oportunidad de recibir orientación sobre el Sistema de Contabilidad Gubernamental.",orientacion-a-instituciones-educativas-y-gremiales-en-materia-del-sistema-de-contabilidad-gubernamental,baja,http://digecog.gob.do/,http://digecog.gob.do/index.php/servicios/item/353-induccion-a-instituciones-educativas,,false,,0,,0,2019-07-25 10:49:35,2022-03-25 15:20:50,51,0,0,Dirección General de Contabilidad Gubernamental,DIGECOG,Contabilidad Gubernamental,CONTABILIDAD GUBERNAMENTAL
1577,,cgr-consulta-de-correspondencia-1551577,Consulta de Correspondencia,portal,1,0,1,2,37,155,1,,3,,0.00,Consulta en línea de correspondencia depositada en la Contraloría General de la República Dominicana.,consulta-de-correspondencia,baja,https://www.contraloria.gob.do/,https://consultas.contraloria.gob.do/transdocweb/,,false,,0,,0,2021-08-17 15:05:48,2022-01-13 11:05:33,6,0,1,Contraloría General de la República,CGR,Contabilidad Gubernamental,CONTABILIDAD GUBERNAMENTAL
1578,,cgr-consulta-empleados-gobierno-central-1551578,Consulta Empleados Gobierno Central,portal,1,0,0,2,37,155,1,,3,,0.00,"Es una aplicación desarrollada para que las personas puedan validar mediante cedula, si un ciudadano es empleado del gobierno Central",consulta-empleados-gobierno-central,baja,https://www.contraloria.gob.do/,https://consultas.contraloria.gob.do/extranet/ConsultaGBCE/Index,,false,,0,,0,2021-08-17 15:14:07,2022-01-13 11:05:29,18,0,1,Contraloría General de la República,CGR,Contabilidad Gubernamental,CONTABILIDAD GUBERNAMENTAL
1579,,cgr-consulta-libramientos-instituciones-1551579,Consulta Libramientos Instituciones,portal,1,0,1,2,37,155,1,,3,,0.00,Es una aplicación desarrollada para que las instituciones puedan verificar el estatus de sus pagos de libramientos a través del portal de la Contraloría General de la República Dominicana.,consulta-libramientos-instituciones,baja,https://www.contraloria.gob.do/,https://consultas.contraloria.gob.do/libramientos_web/Account/Login?ReturnUrl=%2flibramientos_web,,false,,0,,0,2021-08-17 15:19:12,2022-01-13 11:05:23,6,0,1,Contraloría General de la República,CGR,Contabilidad Gubernamental,CONTABILIDAD GUBERNAMENTAL
1580,,cgr-consulta-libramientos-proveedores-1551580,Consulta Libramientos Proveedores,portal,1,0,1,2,37,155,1,,3,,0.00,Es una aplicación desarrollada para que los proveedores del Estado puedan verificar el estatus de sus órdenes de pagos (libramientos) y certificaciones de contratos vía web.,consulta-libramientos-proveedores,baja,https://www.contraloria.gob.do/,https://consultas.contraloria.gob.do/libexternos,,false,,0,,0,2021-08-17 15:21:54,2022-01-13 11:05:14,14,0,1,Contraloría General de la República,CGR,Contabilidad Gubernamental,CONTABILIDAD GUBERNAMENTAL
1783,,cgr-solicitud-de-certificacion-de-cargos-1551783,Solicitud de Certificación de Cargos,portal,1,0,0,1,37,155,1,,4,,0.00,Es una aplicación desarrollada dónde servidores o exservidores de instituciones del Estado pueden solicitar su certificación de tiempo en servicio.,solicitud-de-certificacion-de-cargos,baja,https://www.contraloria.gob.do/,https://consultas.contraloria.gob.do/certCargos/Solicitudes/RegistroSolicitud,,false,,0,,0,2022-01-31 09:25:29,2022-09-14 15:01:40,45,0,1,Contraloría General de la República,CGR,Contabilidad Gubernamental,CONTABILIDAD GUBERNAMENTAL
1784,,cgr-sistema-para-diagnostico-de-las-nobaci-1551784,Sistema para Diagnóstico de las NOBACI,portal,1,0,0,1,37,155,1,,4,,0.00,Sistema para el diagnóstico de las Normas Básicas del Control Interno.,sistema-para-diagnostico-de-las-nobaci,baja,https://www.contraloria.gob.do/,https://consultas.contraloria.gob.do/NOBACI/#!/login,,false,,0,,0,2022-01-31 09:32:28,2022-09-14 07:43:57,8,0,1,Contraloría General de la República,CGR,Contabilidad Gubernamental,CONTABILIDAD GUBERNAMENTAL
588,,mide-servicio-de-certificacion-de-las-fuerzas-armadas-89588,Servicio de Certificación de las Fuerzas Armadas,portal,1,0,1,1,39,89,1,,4,,0.00,"Consiste en que los usuarios puedan, de manera automatizada, generar certificaciones por categoría dependiendo de la necesidad que tengan o presenten. Existen veinte y tres (23) certificaciones diferentes, entre ella se pueden citar: pasaportes, préstamos bancarios, viviendas, entre otras.",servicio-de-certificacion-de-las-fuerzas-armadas,baja,https://www.mide.gob.do,https://mide.gob.do/certificaciones-de-j-1/,,false,,0,,0,2019-07-30 10:12:53,2022-08-21 06:31:05,60,0,1,Ministerio de Defensa de República Dominicana,MIDE,Fuerzas Armadas,FUERZAS ARMADAS
1042,,mide-autorizacion-de-importacion-contingente-de-sustancias-explosivas-891042,Autorización de Importación Contingente de Sustancias Explosivas,portal,0,0,1,1,39,89,1,,4,,0.00,"Autorización post declaración, para el retiro de las sustancias explosivas.",autorizacion-de-importacion-contingente-de-sustancias-explosivas,baja,https://www.mide.gob.do,https://siga.aduanas.gob.do/,,false,,0,,0,2019-12-30 09:05:11,2022-08-16 10:25:34,23,0,1,Ministerio de Defensa de República Dominicana,MIDE,Fuerzas Armadas,FUERZAS ARMADAS
1043,,mide-autorizacion-de-importacion-contingente-de-sustancias-quimicas-891043,Autorización de Importación Contingente de Sustancias Químicas,portal,0,0,1,1,39,89,1,,4,,0.00,Autorización de Importación Contingente De Sustancias Químicas.,autorizacion-de-importacion-contingente-de-sustancias-quimicas,baja,https://www.mide.gob.do,https://siga.aduanas.gob.do/,,false,,0,,0,2019-12-30 09:13:38,2022-08-19 12:38:16,17,0,1,Ministerio de Defensa de República Dominicana,MIDE,Fuerzas Armadas,FUERZAS ARMADAS
1549,,fard-apoyo-y-seguimiento-familiar-1531549,Apoyo y Seguimiento Familiar,portal,1,0,1,1,39,153,1,,4,,0.00,"Es una dependencia de la Dirección de Personal (A-1) creada con la finalidad de brindar asistencia a los militares, asimilados militares y a los familiares directos, llámense hijos, padres y aquellos que han contraído matrimonio o que estén ligados a una unión de hecho.",apoyo-y-seguimiento-familiar,alta,https://fard.mil.do/,https://fard.mil.do/servicios/apoyo-y-seguimiento-familiar/,,false,,0,,0,2021-07-16 11:57:46,2021-12-04 10:11:13,26,0,1,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1551,,fard-certificaciones-fard-1531551,Certificaciones FARD,portal,1,0,0,1,39,153,1,,4,,0.00,"La certificación es un documento que la institución expide a solicitud del interesado que consiste en que un organismo independiente y autorizado, valide o dictamine la calidad del sistema aplicado por una organización, partiendo y verificando si la misma cumple o no lo dispuesto por un determinado referencial o modelo de calidad, reconocido y oficial.",certificaciones-fard,baja,https://fard.mil.do/,https://appconsulta.fard.mil.do/ConsultaPersonal.aspx,,false,,0,,0,2021-07-16 13:02:47,2022-06-23 22:58:25,13,0,1,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1552,,fard-emision-de-fotos-1531552,Emisión de Fotos,portal,1,0,1,1,39,153,1,,4,,0.00,"Este servicio consiste en la expedición de fotos del personal militar, con el propósito de actualizar el libro o legajo de un miembro de la institución luego de un ascenso.",emision-de-fotos,baja,https://fard.mil.do/,https://fard.mil.do/servicios/emision-de-fotos/,,false,,0,,0,2021-07-16 14:28:20,2022-01-20 09:43:27,5,0,0,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1553,,fard-salud-y-riesgos-laborales-1531553,Salud y Riesgos Laborales,portal,1,0,1,1,39,153,1,,4,,0.00,"Es una dependencia de la Dirección de Personal creada para orientar a nuestros miembros acerca de los beneficios de la Seguridad Social, facilitar y gestionar las afiliaciones de sus familiares al Seguro Nacional de Salud SENASA, así como reportar a tiempo los casos y accidentes laborales ante la Administradora de Riesgos Laborales (ARL).",salud-y-riesgos-laborales,baja,https://fard.mil.do/,https://fard.mil.do/servicios/salud-y-riegos-laborales/,,false,,0,,0,2021-07-16 14:42:49,2022-07-18 14:40:38,10,0,0,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1554,,fard-solicitud-de-ingreso-como-empleado-de-contratacion-temporal-1531554,Solicitud de Ingreso como Empleado de Contratación Temporal,portal,1,0,1,1,39,153,1,,4,,0.00,Es el proceso de contratar una persona por un tiempo definido con la finalidad de realizar una labor específica.,solicitud-de-ingreso-como-empleado-de-contratacion-temporal,baja,https://fard.mil.do/,https://fard.mil.do/servicios/solicitud-de-ingreso-como-empleado-de-contratacion-temporal/,,false,,0,,0,2021-07-16 14:52:07,2022-08-19 00:05:28,10,0,0,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1555,,fard-emision-de-tarjeta-familiar-1531555,Emisión de Tarjeta Familiar,portal,1,0,1,1,39,153,1,,4,,0.00,Consiste en la solicitud de un documento de identificación que se expide al interesado para que éste pueda circular en el perímetro de la FARD.,emision-de-tarjeta-familiar,baja,https://fard.mil.do/,https://fard.mil.do/servicios/emision-de-tarjeta-familiar/,,false,,0,,0,2021-07-16 15:00:23,2022-06-08 22:04:53,11,0,0,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1556,,fard-solicitud-de-ingreso-a-la-academia-1531556,Solicitud de Ingreso a la Academia,portal,1,0,1,1,39,153,1,,4,,0.00,Consiste en recibir las solicitudes de jóvenes interesados en ingresar a la institución.,solicitud-de-ingreso-a-la-academia,baja,https://fard.mil.do/,https://fard.mil.do/servicios/solicitud-de-ingreso-a-la-academia/,,false,,0,,0,2021-07-16 15:21:00,2022-03-07 00:36:40,11,0,1,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1557,,fard-solicitud-de-ingreso-como-conscripto-1531557,Solicitud de Ingreso como Conscripto,portal,1,0,1,1,39,153,1,,4,,0.00,Consiste en recibir las solicitudes de jóvenes interesados en pertenecer o ser miembro de nuestra institución.,solicitud-de-ingreso-como-conscripto,baja,https://fard.mil.do/,https://fard.mil.do/servicios/solicitud-de-ingreso-como-conscripto/,,false,,0,,0,2021-07-19 08:52:47,2022-09-09 02:18:26,15,0,1,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1558,,fard-curriculares-1531558,Curriculares,portal,1,0,1,1,39,153,1,,4,,0.00,"Es un documento que se expide a solicitud del interesado, el cual contiene una relación de datos personales e históricos militar de los miembros activos y retirados de la institución",curriculares,baja,https://fard.mil.do/,https://fard.mil.do/servicios/curriculares/,,false,,0,,0,2021-07-19 10:31:54,2021-08-11 23:42:25,9,0,0,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
1559,,fard-emision-de-carnet-departamental-1531559,Emisión de Carnet Departamental,portal,1,0,1,1,39,153,1,,4,,0.00,"Consiste en solicitar el documento de identificación que acredita que la persona pertenece a una de las dependencias FARD, miembro de la institución. El mismo contiene el rango del miembro, además de sus datos personales y su especialidad; por tal razón cada vez que el miembro es ascendido o es traslado de área laboral tiene que cambiar el carné para que esté actualizado.",emision-de-carnet-departamental,baja,https://fard.mil.do/,https://fard.mil.do/servicios/emision-de-carnet-departamental/,,false,,0,,0,2021-07-19 11:35:13,2022-07-09 15:18:44,10,0,0,Fuerza Aerea de la Republica Dominicana,FARD,Fuerzas Armadas,FUERZAS ARMADAS
244,,caasd-pago-de-factura-por-teleagua-8244,Pago de Factura por TELEAGUA,portal,1,0,1,1,40,8,1,,4,,0.00,"Este servicio permite a los clientes de la Corporación, de manera fácil y desde cualquier lugar donde se encuentre, consultar el balance de su factura y realizar el pago de la misma utilizando su tarjeta de crédito/débito.  Este pago es reflejado en 24 horas.",pago-de-factura-por-teleagua,,http://www.caasd.gob.do/,https://caasdenlinea.com/,,false,,0,,0,2019-04-04 14:10:45,2022-09-28 10:59:03,6,0,1,Corporación del Acueducto y Alcantarillado de Santo Domingo,CAASD,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
589,,coraapplata-aprobacion-de-proyectos-de-planos-coraapplata-90589,Aprobación de Proyectos de Planos CORAAPPLATA,portal,1,0,1,1,40,90,1,,4,,0.00,Es un servicio dirigido a Ingenieros y/o Arquitectos que deseen aprobar proyectos para ser sometidos al Ministerio de Obras Públicas y/o Ministerio de Turismo. Este permiso es indispensable para dicho sometimiento y debe ser aprobado por el CODIA.,aprobacion-de-proyectos-de-planos-coraapplata,baja,www.coraapplata.gob.do/,https://www.coraapplata.gob.do/login.aspx?ReturnUrl=%2fClientes%2fFormulario.aspx,,false,,0,,0,2019-08-01 10:00:05,2022-04-11 05:27:59,29,0,1,Corporacion de Acueductos y Alcantarillados de Puerto Plata,CORAAPPLATA,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
590,,coraapplata-carta-de-presion-coraapplata-90590,Carta de Presión CORAAPPLATA,portal,1,0,1,1,40,90,1,,4,,0.00,"Es la información utilizada como punto de partida para realizar el diseño sanitario de cualquier proyecto.  A partir de dicha información, el diseñador puede obtener la presión del punto de empalme, para conocer el comportamiento hidráulico en su proyecto.",carta-de-presion-coraapplata,baja,www.coraapplata.gob.do/,https://www.coraapplata.gob.do/login.aspx?ReturnUrl=%2fClientes%2fFormulario.aspx,,false,,0,,0,2019-08-01 10:18:09,2022-04-12 05:32:21,22,0,1,Corporacion de Acueductos y Alcantarillados de Puerto Plata,CORAAPPLATA,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
591,,coraapplata-pagos-en-línea-90591,Pagos en Línea,portal,1,0,1,2,40,90,1,,3,,0.00,Servicio correspondiente al pago del suministro de agua potable y recolección de las aguas residuales que efectúa el usuario a la Corporación con tarjeta de crédito.,pagos-en-linea,,https://www.coraapplata.gob.do/,https://pagos.coraapplata.gob.do/,,false,,0,,0,2019-08-01 10:44:05,2020-07-07 12:18:41,16,0,1,Corporacion de Acueductos y Alcantarillados de Puerto Plata,CORAAPPLATA,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
592,,coraapplata-consulta-de-balance-90592,Consulta de Balance,portal,1,0,1,2,40,90,1,,5,,0.00,El Cliente puede conocer su balance en línea.,consulta-de-balance,baja,www.coraapplata.gob.do/,https://pagos.coraapplata.gob.do/,,false,,0,,0,2019-08-01 11:05:49,2021-11-17 14:23:25,29,0,1,Corporacion de Acueductos y Alcantarillados de Puerto Plata,CORAAPPLATA,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
593,,optic-asdfasdfasdfasdf-1593,asdfasdfasdfasdf,portal,1,0,1,2,40,1,1,,5,,0.00,Es una encuesta dirigida a los usuarios registrados para medir la satisfacción del servicio brindado.,asdfasdfasdfasdf,,https://psplbk.serviciosrd.gob.do,https://coraapplata.gob.do/login.aspx?ReturnUrl=%2fClientes%2fEncuesta.aspx,,false,,0,,0,2019-08-01 11:15:03,2020-07-03 08:55:49,15,0,1,Oficina Gubernamental de Tecnologías de la Información y Comunicación,OGTIC,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
1145,,inapa-portal-para-servidores-y-ex-servidores-del-inapa-1151145,Portal para Servidores y Ex Servidores del INAPA,portal,0,0,1,1,40,115,1,,4,,0.00,"A través de este portal, los colaboradores y exempleados de la Dirección de Recursos Humanos del Instituto Nacional del Agua Potable y Alcantarillados (INAPA) pueden solicitar cualquier documento del área laboral que requieran.",portal-para-servidores-y-ex-servidores-del-inapa,baja,http://www.inapa.gob.do/,http://190.166.253.237:2014/empleados/,,false,,0,,0,2020-01-09 10:52:21,2022-09-19 12:20:13,174,0,1,Instituto Nacional de Aguas Potables y Alcantarillados,INAPA,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
1334,,coraapplata-pago-de-servicios-con-tarjeta-de-credito-o-debito-coraapplata-901334,Pago de Servicios con Tarjeta de Crédito o Débito CORAAPPLATA,portal,1,0,1,1,40,90,1,,4,,0.00,Servicio correspondiente al pago del suministro de agua potable y recolección de las aguas residuales que efectúa el usuario a la Corporación con tarjeta de crédito.,pago-de-servicios-con-tarjeta-de-credito-o-debito-coraapplata,baja,www.coraapplata.gob.do/,https://pagos.coraapplata.gob.do/,,false,,0,,0,2020-07-07 16:31:50,2022-04-11 08:27:58,34,0,1,Corporacion de Acueductos y Alcantarillados de Puerto Plata,CORAAPPLATA,Acueductos y Alcantarillados,ACUEDUCTOS Y ALCANTARILLADOS
1480,,onesvie-gestion-y-asesoria-para-el-conocimiento-de-la-vulnerabilidad-sismica-de-edificaciones-1471480,Gestión y Asesoría para el Conocimiento de la Vulnerabilidad Sísmica de Edificaciones,portal,1,0,1,1,41,147,1,,4,,0.00,"Fortalecimiento de las capacidades técnicos científicas a través de congresos, conferencias, seminarios, diplomados, talleres, cursos y charlas en temas de ingeniería sismorresistente, reducción de riesgos de desastres, uso de herramientas para la evaluación de la vulnerabilidad sísmica de edificaciones, entre otros.",gestion-y-asesoria-para-el-conocimiento-de-la-vulnerabilidad-sismica-de-edificaciones,baja,http://onesvie.gob.do/index.php,https://onesvie.gob.do/index.php/servicios,,false,,0,,0,2020-12-15 16:59:34,2022-09-21 10:45:30,91,0,0,Oficina Nacional De Evaluacion Sismica Y Vulnerabilidad De Intraestructura Y Ediciaciones,ONESVIE,Climatología,CLIMATOLOGíA
110,,dgii-certificacion-de-cumplimiento-al-dia-para-persona-fisica-11110,Certificación de Cumplimiento al Día para Persona Física,portal,1,0,1,1,42,11,1,,4,,0.00,"Las Certificaciones de Cumplimiento al Día para Persona Física son documentos que sirven para validar las informaciones de los contribuyentes, los cuales son emitidos por la DGII.",certificacion-de-cumplimiento-al-dia-para-persona-fisica,baja,http://www.dgii.gov.do/,https://www.dgii.gov.do/OFV/login.aspx,,false,,0,,0,2019-04-01 14:44:37,2022-09-22 16:08:01,60,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
112,,dgii-renovacion-de-marbete-via-internet-11112,Renovación de Marbete Vía Internet,portal,1,0,1,1,42,11,1,,4,,0.00,"Este servicio permite al usuario realizar el pago de la renovación de su marbete de forma ágil, cómoda y segura. Ademas le permite recibir su marbete en su casa u oficina.",renovacion-de-marbete-via-internet,baja,http://www.dgii.gov.do/,https://dgii.gov.do/marbetes/,,true,,0,,0,2019-04-01 15:01:23,2022-09-29 12:23:16,143,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
115,,dgii-consultas-11115,Consultas,portal,1,0,1,1,42,11,1,,4,,0.00,"A través de este servicio los contribuyentes y público interesado, podrán conocer datos necesarios para la realización de algunos de los principales trámites tributarios que administra Impuestos Internos. ​",consultas,baja,http://www.dgii.gov.do/,https://dgii.gov.do/servicios/consultas/Paginas/default.aspx,,false,,0,,0,2019-04-01 15:15:12,2022-09-29 09:15:47,201,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
649,,dgii-calculadoras-11649,Calculadoras,portal,1,0,1,1,42,11,1,,4,,0.00,"Las calculadoras son herramientas que hemos diseñado para que los contribuyentes y público interesado puedan saber, previo a acudir a nuestras oficinas o acceder a la Oficina Virtual, el monto a pagar o monto imponible del trámite que desea realizar ante esta Dirección General e incluso generar la autorización de pago del impuesto a pagar.

​",calculadoras,baja,http://www.dgii.gov.do/,https://dgii.gov.do/servicios/calculadoras/Paginas/default.aspx,,false,,0,,0,2019-11-12 16:28:33,2022-09-18 04:54:40,59,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
650,,dgii-formularios-11650,Formularios,portal,1,0,1,1,42,11,1,,4,,0.00,"En esta sección encontrará los formularios de las declaraciones juradas utilizados para hacer constar los servicios prestados bajo su actividad económica en un período determinado.  ​Asimismo, están disponibles los formularios para solicitar a la DGII los diferentes servicios relacionados al ámbito tributario tales como: certificaciones, reembolsos, descargo de inmuebles, entre otros.  Los formatos de envío de datos sirven para hacer reportes sobre las informaciones de sus operaciones en fechas específicas.  ​​Los diferentes formularios están agrupados por tipo de impuesto. Las herramientas de pre-validación son utilizadas para validar que las informaciones enviadas están completas y sin errores antes de remitirlas a través de OFV.",formularios,baja,http://www.dgii.gov.do/,https://dgii.gov.do/servicios/formularios/Paginas/default.aspx,,false,,0,,0,2019-11-12 16:41:48,2022-09-18 05:16:03,126,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
651,,dgii-reembolso-tarjeta-de-turista-11651,Reembolso Tarjeta de Turista,portal,1,0,1,1,42,11,1,,4,,0.00,"La Tarjeta de Turista es un impuesto que cobra la República Dominicana a los turistas que visitan el país y que les permite su ingreso al territorio nacional sin la necesidad de un visado consular. Desde el 25 de abril de 2018, la Tarjeta de Turista se incluye en todos los boletos aéreos adquiridos en el extranjero; mientras que los boletos aéreos adquiridos localmente están exentos de dicho cargo.

De conformidad a lo dispuesto en el Artículo 2 del Decreto No. 430-17, los siguientes casos podrán optar por el reembolso de la Tarjeta de Turista (US$10.00):

Los ciudadanos dominicanos.
Los extranjeros residentes en República Dominicana con carnet de residencia vigente. 
Los extranjeros con visado dominicano vigente.
Los diplomáticos acreditados en el país. 
Los ciudadanos de los países que por acuerdos bilaterales, ratificados por el Congreso Nacional, estén exentos.",reembolso-tarjeta-de-turista,baja,http://www.dgii.gov.do/,https://dgii.gov.do/TturistaWeb/ReembolsoTT/ReembolsoTT/RegistrarReembolso,,false,,0,,0,2019-11-13 09:47:23,2022-09-18 05:28:09,46,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
771,,dgii-certificacion-de-inmuebles-(ipi)-11771,Certificación de Inmuebles (IPI),portal,0,0,1,1,42,11,1,,4,,0.00,"Es el documento que se utiliza para validar las informaciones propias del inmueble, tales como: número con el que está registrado, número de título, distrito catastral, dirección del inmueble, ubicación geográfica, avalúo y si tiene deudas pendientes por pagar.",certificacion-de-inmuebles-(ipi),baja,http://www.dgii.gov.do/,https://dgii.gov.do/ofv/,,false,,0,,0,2019-12-11 14:45:18,2022-09-27 06:11:48,128,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
772,,dgii-certificacion-de-recibo-de-pago-de-transferencia-11772,Certificación de Recibo de Pago de Transferencia,portal,0,0,1,1,42,11,1,,4,,0.00,Es el documento que se utiliza para confirmar los pagos realizados por los contribuyentes por concepto de servicios o impuestos.,certificacion-de-recibo-de-pago-de-transferencia,baja,http://www.dgii.gov.do/,https://www.dgii.gov.do/OFV/,,false,,0,,0,2019-12-11 15:01:15,2022-09-18 05:09:05,39,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
774,,optic-duplicado---inscripcion-al-registro-nacional-del-contribuyente-(rnc)-1774,Duplicado - Inscripción al Registro Nacional del Contribuyente (RNC),portal,0,0,1,2,42,1,1,,1,,0.00,Es el documento que se utiliza para validar que un contribuyente se encuentra incorporado al Registro Nacional de Contribuyentes.,duplicado---inscripcion-al-registro-nacional-del-contribuyente-(rnc),baja,https://psplbk.serviciosrd.gob.do,https://dgii.gov.do/tramites/Paginas/det-Certificaciones-ReciboPagoTransferencia.aspx,,false,,0,,0,2019-12-11 15:25:25,2020-07-16 18:14:06,0,0,1,Oficina Gubernamental de Tecnologías de la Información y Comunicación,OGTIC,Impuesto,IMPUESTO
775,,dgii-certificacion-de-inscripcion-al-registro-nacional-del-contribuyente-(rnc)-11775,Certificación de Inscripción al Registro Nacional del Contribuyente (RNC),portal,0,0,1,1,42,11,1,,4,,0.00,Es el documento que se utiliza para validar que un contribuyente se encuentra incorporado al Registro Nacional de Contribuyentes.,certificacion-de-inscripcion-al-registro-nacional-del-contribuyente-(rnc),baja,http://www.dgii.gov.do/,https://www.dgii.gov.do/OFV/,,false,,0,,0,2019-12-11 15:26:27,2022-09-18 05:01:34,98,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
778,,dgii-certificacion-de-recibo-de-pago-de-hipoteca-11778,Certificación de Recibo de Pago de Hipoteca,portal,0,0,1,1,42,11,1,,4,,0.00,Es el documento que se utiliza para confirmar los pagos realizados por los contribuyentes por concepto de servicios o impuestos.,certificacion-de-recibo-de-pago-de-hipoteca,baja,http://www.dgii.gov.do/,https://www.dgii.gov.do/OFV/,,false,,0,,0,2019-12-11 15:42:25,2022-09-18 05:03:58,19,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
779,,"dgii-certificacion-de-recibo-de-pago-de-impuestos-(itbis,-isr)-11779","Certificación de Recibo de Pago de Impuestos (ITBIS, ISR)",portal,0,0,1,1,42,11,1,,4,,0.00,Es el documento que se utiliza para confirmar los pagos realizados por los contribuyentes por concepto de servicios o impuestos.,"certificacion-de-recibo-de-pago-de-impuestos-(itbis,-isr)",baja,http://www.dgii.gov.do/,https://www.dgii.gov.do/OFV,,false,,0,,0,2019-12-11 15:49:11,2022-09-18 05:06:26,64,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
781,,dgii-certificacion-de-registro-de-vehiculo-de-motor-11781,Certificación de Registro de Vehículo de Motor,portal,1,0,1,1,42,11,1,,4,,0.00,"Es un documento que permite a los contribuyentes y ciudadanos en general validar las informaciones generales de un vehículo, tales como: datos del propietario, datos de importación, las oposiciones vigentes, las transferencias realizadas y los datos del solicitante.",certificacion-de-registro-de-vehiculo-de-motor,baja,http://www.dgii.gov.do/,https://dgii.gov.do/ofv/,,false,,0,,0,2019-12-11 16:47:44,2022-09-18 05:11:20,62,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
785,,dgii-incorporacion-al-rnc-de-personas-fisicas-11785,Incorporación al RNC de Personas Físicas,portal,0,0,1,1,42,11,1,,4,,0.00,Es el procedimiento para otorgar el código de identificación y dar seguimiento al cumplimiento de los deberes y derechos de los contribuyentes que desean registrarse como Personas Físicas para la realización de sus operaciones tributarias conforme a lo establecido en las Leyes 53 y 11-92.,incorporacion-al-rnc-de-personas-fisicas,baja,http://www.dgii.gov.do/,https://www.dgii.gov.do/ofv/login.aspx,,false,,0,,0,2019-12-12 09:39:04,2022-09-22 05:56:49,50,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
787,,dgii-incorporacion-al-rnc-de-sociedades-eirl-11787,Incorporación al RNC de Sociedades EIRL,portal,0,0,1,1,42,11,1,,4,,0.00,Es el procedimiento para otorgar el código de identificación y dar seguimiento al cumplimiento de los deberes y derechos de los contribuyentes que desean registrarse como Personas Jurídicas Lucrativas para la realización de sus operaciones tributarias conforme a lo establecido en las Leyes 53 y 11-92.,incorporacion-al-rnc-de-sociedades-eirl,baja,http://www.dgii.gov.do/,https://www.dgii.gov.do/ofv/login.aspx,,false,,0,,0,2019-12-12 10:23:35,2022-09-27 07:17:43,27,0,1,Dirección General de Impuestos Internos,DGII,Impuesto,IMPUESTO
